,Render,Pass,;L2Cobalt;,,,,;GEN:HAS:397983;,watchdogExpiredInterrupt.gsf,[],Active,0.85,0,,PTL,PTL:2X4X8:A0,HWFE/Interrupts,,72838,;emugt;emu3d;emumedia;silicon;regression;,;Global.CommandStreamer.InterruptRepartitioningMedia;,HWFE/Interrupt,5716278,22640736,255653
,Render,Pass,;L1Cobalt;L2Cobalt;,,,,;GEN:HAS:1408727231;,atsInvalidationSelfCheck.gsf,[],Active,0.85,0,,PTL,PTL:2X4X8:A0,GLOBALS/Flush,,72838,;silicon;emu3d;emumedia;,,GLOBALS/Flush,5718162,22640737,255653
,Render,Pass,;L1Cobalt;L2Cobalt;,,,,;GEN:HAS:1408727231;,atsInvalidationSelfCheck.gsf,[],Active,0.85,1,,PTL,PTL:2X4X8:A0,GLOBALS/Flush,,72838,;silicon;emu3d;emumedia;,,GLOBALS/Flush,5718163,22640738,255653
6475085361,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:1209977693;GEN:HAS:1209978018;GEN:HAS:1405856305;GEN:HAS:1408961087;GEN:HAS:1409033976;GEN:HAS:1809194531;GEN:HAS:395360;GEN:HAS:399245;,vf_concurrency.gsf,[],Active,0.25,236,,PTL,PTL:2X4X8:A0,GLOBALS/Virtualization,,75196,;emugmd;emugt;emugtuc;emumedia;regression;silicon;,;Execution.PreferAllSkus;Global.MemoryCaches.GraphicsVirtualization;,GLOBALS/Virtualization,5718492,22640739,267475
6475085354,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:1209977693;GEN:HAS:1209978018;GEN:HAS:1405856305;GEN:HAS:1408961087;GEN:HAS:1409033976;GEN:HAS:1809194531;GEN:HAS:395360;GEN:HAS:399245;,vf_concurrency.gsf,[],Active,0.25,237,,PTL,PTL:2X4X8:A0,GLOBALS/Virtualization,,75196,;emugmd;emugt;emugtuc;emumedia;regression;silicon;,;Execution.PreferAllSkus;Global.MemoryCaches.GraphicsVirtualization;,GLOBALS/Virtualization,5718493,22640740,267475
6475085380,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:1209977693;GEN:HAS:1209978018;GEN:HAS:1405856305;GEN:HAS:1408961087;GEN:HAS:1409033976;GEN:HAS:1809194531;GEN:HAS:395360;GEN:HAS:399245;,vf_concurrency.gsf,[],Active,0.25,238,,PTL,PTL:2X4X8:A0,GLOBALS/Virtualization,,75196,;emugmd;emugt;emugtuc;emumedia;regression;silicon;,;Execution.PreferAllSkus;Global.MemoryCaches.GraphicsVirtualization;,GLOBALS/Virtualization,5718494,22640741,267475
6475085335,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:1209977693;GEN:HAS:1209978018;GEN:HAS:1405856305;GEN:HAS:1408961087;GEN:HAS:1409033976;GEN:HAS:1809194531;GEN:HAS:395360;GEN:HAS:399245;,vf_concurrency.gsf,[],Active,0.25,239,,PTL,PTL:2X4X8:A0,GLOBALS/Virtualization,,75196,;emugmd;emugt;emugtuc;emumedia;regression;silicon;,;Execution.PreferAllSkus;Global.MemoryCaches.GraphicsVirtualization;,GLOBALS/Virtualization,5718495,22640742,267475
,Render,Pass,;L1Cobalt;L2Cobalt;,,,,;GEN:HAS:14011185056;,MocsPatConcurrentSamePage.gsf,[],Active,0.25,1,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,72838,;emugt;emu3d;emumedia;silicon;,,GLOBALS/Caches,5718785,22640743,255653
6332873891,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,40,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718844,22640744,264772
6332873921,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,41,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718845,22640745,264772
6332873931,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,42,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718846,22640746,264772
